Topology of CG heptane translated from gromacs input

 968 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers

 1 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types

 0.000000 39.983300 xlo xhi
 0.000000 39.983300 ylo yhi
 0.000000 39.983300 zlo zhi

Masses

 1 32.042 # MEO

Atoms

 289 1 1 0.0 34.940000 5.800000 27.130000 # MEO
 290 1 1 0.0 30.390000 12.390000 2.590000 # MEO
 291 1 1 0.0 15.600000 17.090000 30.610000 # MEO
 292 1 1 0.0 2.650000 37.410000 5.670000 # MEO
 293 1 1 0.0 1.920000 16.940000 18.280000 # MEO
 294 1 1 0.0 34.240000 5.030000 20.100000 # MEO
 295 1 1 0.0 34.070000 21.140000 35.420000 # MEO
 296 1 1 0.0 22.770000 28.050000 14.810000 # MEO
 297 1 1 0.0 32.000000 14.250000 22.320000 # MEO
 298 1 1 0.0 24.550000 5.300000 17.280000 # MEO
 299 1 1 0.0 22.130000 10.560000 6.140000 # MEO
 300 1 1 0.0 17.920000 23.750000 8.600000 # MEO
 301 1 1 0.0 33.090000 39.170000 14.710000 # MEO
 302 1 1 0.0 31.120000 29.790000 2.380000 # MEO
 303 1 1 0.0 20.320000 30.820000 15.090000 # MEO
 304 1 1 0.0 14.720000 20.420000 27.620000 # MEO
 305 1 1 0.0 13.400000 28.330000 4.330000 # MEO
 306 1 1 0.0 29.970000 38.250000 0.720000 # MEO
 307 1 1 0.0 19.480000 15.570000 9.230000 # MEO
 308 1 1 0.0 16.050000 22.470000 30.860000 # MEO
 309 1 1 0.0 11.910000 38.560000 38.700000 # MEO
 310 1 1 0.0 6.360000 17.700000 13.640000 # MEO
 311 1 1 0.0 31.640000 -0.260000 10.380000 # MEO
 312 1 1 0.0 10.440000 31.690000 20.110000 # MEO
 313 1 1 0.0 15.990000 25.490000 22.920000 # MEO
 314 1 1 0.0 0.440000 33.290000 23.020000 # MEO
 315 1 1 0.0 38.710000 5.270000 20.480000 # MEO
 316 1 1 0.0 37.640000 5.510000 30.470000 # MEO
 317 1 1 0.0 10.170000 5.040000 34.150000 # MEO
 318 1 1 0.0 3.380000 11.330000 33.190000 # MEO
 319 1 1 0.0 23.040000 27.930000 19.150000 # MEO
 320 1 1 0.0 36.880000 38.380000 13.240000 # MEO
 321 1 1 0.0 5.860000 38.250000 10.430000 # MEO
 322 1 1 0.0 39.210000 31.920000 26.110000 # MEO
 323 1 1 0.0 34.810000 5.890000 38.980000 # MEO
 324 1 1 0.0 24.470000 3.550000 32.700000 # MEO
 325 1 1 0.0 33.320000 18.670000 8.130000 # MEO
 326 1 1 0.0 23.520000 18.610000 0.630000 # MEO
 327 1 1 0.0 6.170000 27.660000 24.000000 # MEO
 328 1 1 0.0 26.990000 9.560000 16.930000 # MEO
 329 1 1 0.0 12.160000 13.010000 27.240000 # MEO
 330 1 1 0.0 16.980000 16.140000 21.400000 # MEO
 331 1 1 0.0 32.860000 11.060000 19.130000 # MEO
 332 1 1 0.0 27.980000 24.470000 35.120000 # MEO
 333 1 1 0.0 9.130000 19.440000 3.060000 # MEO
 334 1 1 0.0 23.050000 38.860000 35.560000 # MEO
 335 1 1 0.0 37.330000 19.790000 18.690000 # MEO
 336 1 1 0.0 6.230000 37.030000 0.080000 # MEO
 337 1 1 0.0 37.700000 2.110000 17.620000 # MEO
 338 1 1 0.0 5.450000 1.730000 36.080000 # MEO
 339 1 1 0.0 6.700000 0.830000 8.070000 # MEO
 340 1 1 0.0 22.890000 38.020000 31.970000 # MEO
 341 1 1 0.0 3.550000 20.290000 31.300000 # MEO
 342 1 1 0.0 9.130000 21.030000 27.470000 # MEO
 343 1 1 0.0 16.960000 10.980000 35.250000 # MEO
 344 1 1 0.0 0.750000 11.210000 -0.250000 # MEO
 345 1 1 0.0 18.580000 20.530000 38.600000 # MEO
 346 1 1 0.0 39.120000 12.100000 4.350000 # MEO
 347 1 1 0.0 13.020000 2.380000 5.710000 # MEO
 348 1 1 0.0 1.100000 1.460000 14.110000 # MEO
 349 1 1 0.0 17.070000 13.230000 5.510000 # MEO
 350 1 1 0.0 4.040000 24.200000 30.040000 # MEO
 351 1 1 0.0 4.960000 25.370000 16.640000 # MEO
 352 1 1 0.0 33.070000 29.710000 32.000000 # MEO
 353 1 1 0.0 7.360000 16.470000 23.950000 # MEO
 354 1 1 0.0 22.020000 18.280000 4.600000 # MEO
 355 1 1 0.0 22.930000 1.200000 14.890000 # MEO
 356 1 1 0.0 29.660000 6.280000 3.240000 # MEO
 357 1 1 0.0 38.370000 19.570000 23.000000 # MEO
 358 1 1 0.0 29.150000 26.880000 31.380000 # MEO
 359 1 1 0.0 35.480000 38.000000 9.680000 # MEO
 360 1 1 0.0 18.250000 20.580000 21.650000 # MEO
 361 1 1 0.0 28.810000 20.610000 34.390000 # MEO
 362 1 1 0.0 13.540000 31.170000 23.790000 # MEO
 363 1 1 0.0 5.960000 5.740000 37.680000 # MEO
 364 1 1 0.0 34.150000 32.600000 32.600000 # MEO
 365 1 1 0.0 27.680000 36.250000 33.310000 # MEO
 366 1 1 0.0 0.970000 21.960000 29.810000 # MEO
 367 1 1 0.0 25.590000 24.190000 38.620000 # MEO
 368 1 1 0.0 17.540000 3.930000 6.350000 # MEO
 369 1 1 0.0 38.070000 8.080000 5.370000 # MEO
 370 1 1 0.0 14.160000 23.950000 5.050000 # MEO
 371 1 1 0.0 -0.260000 28.920000 7.500000 # MEO
 372 1 1 0.0 20.890000 23.760000 4.130000 # MEO
 373 1 1 0.0 10.210000 23.470000 34.120000 # MEO
 374 1 1 0.0 17.070000 20.930000 34.290000 # MEO
 375 1 1 0.0 5.910000 35.320000 27.070000 # MEO
 376 1 1 0.0 22.300000 28.660000 4.830000 # MEO
 377 1 1 0.0 27.900000 3.020000 29.950000 # MEO
 378 1 1 0.0 7.730000 36.700000 5.360000 # MEO
 379 1 1 0.0 38.050000 27.830000 26.930000 # MEO
 380 1 1 0.0 25.590000 28.580000 28.820000 # MEO
 381 1 1 0.0 34.570000 22.740000 3.700000 # MEO
 382 1 1 0.0 26.960000 26.120000 8.840000 # MEO
 383 1 1 0.0 24.200000 15.150000 22.000000 # MEO
 384 1 1 0.0 6.280000 18.630000 34.050000 # MEO
 385 1 1 0.0 39.010000 5.130000 24.490000 # MEO
 386 1 1 0.0 2.150000 6.250000 35.040000 # MEO
 387 1 1 0.0 12.090000 10.580000 10.340000 # MEO
 388 1 1 0.0 15.510000 30.480000 20.920000 # MEO
 389 1 1 0.0 39.660000 8.770000 12.230000 # MEO
 390 1 1 0.0 9.800000 39.820000 34.650000 # MEO
 391 1 1 0.0 38.550000 38.560000 23.640000 # MEO
 392 1 1 0.0 28.290000 12.680000 8.890000 # MEO
 393 1 1 0.0 29.670000 23.040000 21.790000 # MEO
 394 1 1 0.0 26.240000 22.660000 24.460000 # MEO
 395 1 1 0.0 26.630000 17.840000 3.430000 # MEO
 396 1 1 0.0 20.770000 23.140000 11.450000 # MEO
 397 1 1 0.0 37.450000 14.270000 0.040000 # MEO
 398 1 1 0.0 22.190000 7.410000 29.050000 # MEO
 399 1 1 0.0 37.150000 24.700000 16.630000 # MEO
 400 1 1 0.0 31.810000 36.830000 16.350000 # MEO
 401 1 1 0.0 14.930000 29.800000 0.010000 # MEO
 402 1 1 0.0 13.650000 23.340000 23.970000 # MEO
 403 1 1 0.0 37.170000 31.590000 2.550000 # MEO
 404 1 1 0.0 1.840000 10.630000 3.830000 # MEO
 405 1 1 0.0 17.200000 21.540000 25.850000 # MEO
 406 1 1 0.0 31.540000 15.350000 28.970000 # MEO
 407 1 1 0.0 35.970000 16.160000 34.000000 # MEO
 408 1 1 0.0 17.320000 36.160000 19.690000 # MEO
 409 1 1 0.0 4.120000 16.460000 1.700000 # MEO
 410 1 1 0.0 11.100000 24.280000 11.190000 # MEO
 411 1 1 0.0 0.330000 14.040000 38.550000 # MEO
 412 1 1 0.0 3.320000 16.080000 26.870000 # MEO
 413 1 1 0.0 20.230000 8.810000 32.130000 # MEO
 414 1 1 0.0 22.850000 31.480000 36.350000 # MEO
 415 1 1 0.0 17.150000 24.870000 19.950000 # MEO
 416 1 1 0.0 24.090000 22.610000 8.920000 # MEO
 417 1 1 0.0 14.080000 5.180000 24.610000 # MEO
 418 1 1 0.0 1.380000 17.670000 8.640000 # MEO
 419 1 1 0.0 0.910000 32.290000 4.750000 # MEO
 420 1 1 0.0 13.440000 20.620000 11.590000 # MEO
